#OTU ID	Taxon
ASV_704	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales
ASV_705	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales
ASV_706	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__
ASV_707	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
ASV_708	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
ASV_709	k__Bacteria
ASV_710	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria
ASV_711	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Chlorophyta; f__Trebouxiophyceae; g__; s__
ASV_712	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Tolumonas; s__
ASV_713	k__Bacteria; p__Chloroflexi
ASV_714	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
ASV_715	k__Bacteria
ASV_716	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Bulleidia; s__
ASV_717	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
ASV_718	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__
ASV_719	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Gallicola; s__
ASV_720	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria; g__Acanthamoeba; s__culbertsoni
ASV_721	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__AF12; s__
ASV_722	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__
ASV_723	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae
ASV_724	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales
ASV_725	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__durum
ASV_726	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales
ASV_727	k__Bacteria
ASV_728	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Planctomyces; s__
ASV_729	k__Bacteria; p__Bacteroidetes; c__[Rhodothermi]; o__[Rhodothermales]; f__Rhodothermaceae; g__Rubricoccus; s__
ASV_730	k__Bacteria
ASV_731	k__Bacteria
ASV_732	k__Bacteria
ASV_733	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__Ellin506; s__
ASV_734	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
ASV_735	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__; g__; s__
ASV_736	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__
ASV_737	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__
ASV_738	k__Bacteria; p__Chloroflexi; c__Gitt-GS-136; o__; f__; g__; s__
ASV_739	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__Mogibacterium; s__
ASV_740	k__Bacteria
ASV_741	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria; g__; s__
ASV_742	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Allobaculum; s__
ASV_743	k__Bacteria; p__FBP; c__; o__; f__; g__; s__
ASV_744	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseococcus; s__
ASV_745	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales
ASV_746	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Thiotrichaceae; g__CF-26; s__
ASV_747	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfomicrobiaceae; g__; s__
ASV_748	Unassigned
ASV_749	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]
ASV_750	k__Bacteria; p__GN02; c__BD1-5; o__; f__; g__; s__
ASV_751	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
ASV_752	k__Bacteria; p__Firmicutes; c__Clostridia
ASV_753	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__
ASV_754	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__; g__; s__
ASV_755	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__
ASV_756	k__Bacteria
ASV_757	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
ASV_758	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Planctomyces; s__
ASV_759	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
ASV_760	k__Bacteria
ASV_761	k__Bacteria
ASV_762	k__Bacteria
ASV_763	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
ASV_764	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__; g__; s__
ASV_765	k__Bacteria; p__Cyanobacteria
ASV_766	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bacteriovoracaceae; g__Bacteriovorax; s__
ASV_767	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Acidaminobacteraceae]; g__Acidaminobacter; s__
ASV_768	k__Bacteria; p__Proteobacteria
ASV_769	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__
ASV_770	k__Bacteria; p__TM7; c__TM7-3; o__Blgi18; f__; g__; s__
